experiment_type,article,expected_summary,summary_zero_shot,rouge1_zero_shot,rouge2_zero_shot,rougeL_zero_shot,bert_f1_zero_shot,summary_one_shot,rouge1_one_shot,rouge2_one_shot,rougeL_one_shot,bert_f1_one_shot,summary_two_shot,rouge1_two_shot,rouge2_two_shot,rougeL_two_shot,bert_f1_two_shot
ET2,"Si les jus du steak ne sont pas trop brûlés, vous pouvez en faire une sauce riche ou une sauce à viande. Vous pouvez aussi vous en servir pour faire revenir des légumes.","Si vous le souhaitez, vous pouvez cuisiner avec les jus du steak.","Les jus du steak, s'ils ne sont pas brûlés, peuvent être utilisés pour préparer une sauce riche ou une sauce à viande, ou pour faire revenir des légumes.",0.17777777777777776,0.13953488372093023,0.17777777777777776,0.7355251312255859,"""Utilisez les jus du steak pour préparer une sauce ou faire revenir des légumes.""",0.28571428571428575,0.23076923076923075,0.28571428571428575,0.7568816542625427,"""Utilisez les jus du steak pour préparer une sauce ou faire revenir des légumes.""",0.28571428571428575,0.23076923076923075,0.28571428571428575,0.7568816542625427
ET2,"Utilisez votre temps libre pour vous lancer dans l’activité créative de votre choix. Si vous êtes intéressé par la musique, essayez de composer une nouvelle musique. Si vous adorez écrire, essayez de rédiger un article pour WikiHow ! Les possibilités sont infinies. Essayez des activités artistiques telles que la poterie ou le collage ou commencez même à décorer votre chambre. Choisissez quelque chose qui vous permettra de vous exprimer.",Faites de l’art.,"Profitez de votre temps libre pour explorer une activité créative de votre choix, que ce soit la composition musicale, l'écriture d'articles, ou des arts plastiques comme la poterie et le collage. L'essentiel est de sélectionner une activité qui favorise votre expression personnelle.",0.11764705882352941,0.0,0.11764705882352941,0.5638220906257629,"""Profitez de votre temps libre pour explorer des activités créatives qui vous permettent de vous exprimer.""",0.0909090909090909,0.0,0.0909090909090909,0.5920379757881165,"""Profitez de votre temps libre pour explorer une activité créative qui vous inspire.""",0.11111111111111112,0.0,0.11111111111111112,0.5998778343200684
ET2,"Utilisez un grand seau pour diluer la peinture en grandes quantités afin que sa consistance reste homogène. S'il vous faut plusieurs seaux de peinture pour vos travaux, essayez d'utiliser les mêmes proportions à chaque fois pour que la peinture ait toujours à peu près la même consistance .",Diluez de grandes quantités.,"Pour garantir une consistance homogène, utilisez un grand seau pour diluer la peinture en grandes quantités. Si plusieurs seaux sont nécessaires, gardez les mêmes proportions pour assurer une uniformité dans la consistance de la peinture.",0.18181818181818182,0.09523809523809525,0.13636363636363635,0.7012019753456116,"""Utilisez un grand seau pour diluer la peinture et assurez-vous de garder des proportions constantes.""",0.19047619047619047,0.0,0.09523809523809523,0.6746791005134583,"""Utilisez un grand seau pour diluer la peinture homogènement et maintenez des proportions constantes pour un résultat uniforme.""",0.08000000000000002,0.0,0.08000000000000002,0.6857279539108276
ET2,Donnez-la à quelqu'un d'important ou mettez-la dans un joli vase.,Présentez la fleur.,Donnez-la à une personne importante ou placez-la dans un joli vase.,0.125,0.0,0.125,0.7008854746818542,"""Offrez-la à quelqu'un de spécial ou placez-la dans un joli vase.""",0.11111111111111112,0.0,0.11111111111111112,0.670016884803772,"""Offrez-la à une personne spéciale ou placez-la dans un vase décoratif.""",0.11111111111111112,0.0,0.11111111111111112,0.6787539124488831
ET2,"Ce produit permettra de fixer le fond de teint en place et d'absorber l'excès de sébum produit par votre peau. Appliquez une fine couche de poudre de finition sur l'ensemble de votre visage à l'aide d'un gros pinceau. Pour éviter les paquets, n'oubliez pas de bien estomper le produit autour de vos yeux et de votre bouche. Pour un rendu plus subtil, choisissez une poudre libre plutôt qu'une poudre compacte .",Appliquez une poudre de finition transparente.,"Ce produit fixe le fond de teint et absorbe l'excès de sébum. Il est conseillé d'appliquer une fine couche de poudre de finition avec un gros pinceau, en estompant bien autour des yeux et de la bouche pour éviter les paquets. Une poudre libre est recommand",0.14285714285714285,0.1111111111111111,0.14285714285714285,0.7075638175010681,"""Utilisez une poudre de finition pour fixer le fond de teint et absorber le sébum.""",0.36363636363636365,0.3,0.36363636363636365,0.7839800715446472,"""Utilisez une poudre de finition pour fixer le fond de teint et contrôler le sébum, en l'appliquant uniformément sur le visage.""",0.25806451612903225,0.20689655172413793,0.25806451612903225,0.7512432932853699
ET2,Étalez de la vaseline ou de la crème hydratante sur votre peau. Ces deux produits peuvent aider à détruire le lien adhésif entre la colle et votre peau. Appliquez une quantité généreuse sur la zone couverte de colle pour la saturer .,Appliquez un produit hydratant.,Appliquez de la vaseline ou de la crème hydratante sur la peau pour aider à dissoudre la colle en saturant la zone concernée.,0.07142857142857142,0.0,0.07142857142857142,0.7743008136749268,"""Utilisez de la vaseline ou de la crème hydratante pour faciliter le retrait de la colle.""",0.0,0.0,0.0,0.7467074394226074,"""Utilisez de la vaseline ou de la crème hydratante pour détacher la colle de votre peau.""",0.0,0.0,0.0,0.7346172332763672
ET2,"Vous pouvez utiliser n’importe quel modèle pour vous faire des vagues bohèmes, mais il est possible qu’un fer à onduler spécial soit le plus facile à utiliser. Enfilez un gant résistant à la chaleur pour éviter de vous bruler la main en vous coiffant.",Faites chauffer un fer à boucler.,"Pour réaliser des vagues bohèmes, il est recommandé d'utiliser un fer à onduler spécial, bien que d'autres modèles puissent également convenir. Pensez à porter un gant résistant à la chaleur pour protéger votre main lors de la coiffure.",0.08333333333333333,0.04347826086956521,0.08333333333333333,0.7067310810089111,"""Utilisez un fer à onduler pour créer des vagues bohèmes en toute sécurité.""",0.2,0.11111111111111112,0.2,0.7505323886871338,"""Utilisez un fer à onduler et un gant de protection pour créer des vagues bohèmes.""",0.19047619047619047,0.10526315789473685,0.19047619047619047,0.7321032881736755
ET2,"Il se trouve dans la barre de menus qui se situe en haut de l'interface Winamp, par défaut. Elle se trouve tout en bas du menu Options. Vous pouvez aussi atteindre la fenêtre des Préférences de Winamp en utilisant le raccourci clavier Ctrl + P. Elle se trouve dans la section Préférences générales, dans la partie supérieure du panneau de gauche.",Cliquez sur le bouton Options. Cliquez sur la ligne Préférences. Sélectionnez la ligne Raccourcis clavier.,"La fenêtre des Préférences de Winamp est accessible via la barre de menus en haut de l'interface, sous le menu Options, ou en utilisant le raccourci clavier Ctrl + P. Elle se trouve dans la section Préférences générales, au-dessus du panneau de gauche.",0.2608695652173913,0.08955223880597014,0.2028985507246377,0.6993731260299683,"""Accédez aux Préférences de Winamp via le menu ou le raccourci Ctrl + P.""",0.29411764705882354,0.125,0.23529411764705882,0.705204427242279,"""Accédez aux Préférences de Winamp via le menu ou le raccourci Ctrl + P.""",0.29411764705882354,0.125,0.23529411764705882,0.705204427242279
ET2,"Pour une vingtaine d'euros, vous pouvez faire l'acquisition d'un tel appareil dans n'importe quel magasin de fournitures pour automobiles . Inutile de prendre un voltmètre hors de prix, un premier prix suffira. L'opération peut se faire avec un multimètre. Outre la tension, un multimètre, comme son nom l'indique, est capable de mesurer des intensités ou des résistances. Seule la fonction « voltmètre » sert au contrôle de l'alternateur.",Achetez un voltmètre.,"Pour une vingtaine d'euros, vous pouvez acheter un appareil de mesure dans n'importe quel magasin de fournitures automobiles. Un modèle basique suffit, un multimètre peut également être utilisé. En plus de la tension, le multimètre peut mesurer des intensités et des résistances, mais seule la",0.07142857142857144,0.0,0.07142857142857144,0.6771911978721619,"""Un voltmètre abordable, même un modèle basique, suffit pour contrôler un alternateur.""",0.3,0.2222222222222222,0.3,0.728540301322937,"""Un voltmètre abordable est suffisant pour tester l'alternateur d'une voiture.""",0.3529411764705882,0.26666666666666666,0.3529411764705882,0.7261556386947632
ET2,"Il est plus facile de coiffer les cheveux lorsqu'ils sont un peu sales . Cela signifie qu'ils ne doivent pas avoir été coiffés avant ou que vous ne les avez pas lavés depuis deux ou trois jours. Les cheveux propres sont plus difficiles à manipuler, ils sont remplis d'électricité statique et ils glissent plus facilement. D'un autre côté, les cheveux sales sont plus flexibles et ils présentent en plus l'avantage de ne pas avoir de frisotis.",Commencez avec des cheveux « sales ».,"Il est plus facile de coiffer les cheveux légèrement sales, car ils sont plus flexibles et sans frisotis, contrairement aux cheveux propres qui sont glissants et statiques.",0.1176470588235294,0.0,0.1176470588235294,0.7173477411270142,"""Coiffer des cheveux légèrement sales est plus facile qu'avec des cheveux propres.""",0.4,0.22222222222222224,0.3,0.7498152852058411,"""Coiffer des cheveux légèrement sales est plus facile, car ils sont plus flexibles et moins sujets aux frisotis.""",0.24,0.08695652173913043,0.24,0.7090141177177429
ET2,"Laissez-le fonctionner en suivant le mode d'emploi. Consultez la notice pour savoir pendant combien de temps la glace doit être mélangée. Dans la plupart des cas, il faut 20 à 30 minutes pour qu'elle atteigne la bonne consistance . Si vous voulez ajouter des ingrédients comme des fruits à coque, des morceaux de biscuit ou des bonbons, consultez la notice. Il faudra sans doute les ajouter juste avant que la crème glacée soit prête.",Laissez tourner l'appareil.,"Pour faire fonctionner l'appareil, suivez le mode d'emploi et vérifiez la notice pour la durée de mélange de la glace, généralement 20 à 30 minutes. Si vous souhaitez ajouter des ingrédients comme des fruits à coque ou des bonbons, faites-le juste avant la fin du mélange.",0.06896551724137931,0.03571428571428571,0.06896551724137931,0.6901753544807434,"""Suivez le mode d'emploi pour mélanger la glace, généralement pendant 20 à 30 minutes, et ajoutez les ingrédients juste avant la fin.""",0.0,0.0,0.0,0.6939123868942261,"""Suivez les instructions pour préparer la glace, en ajoutant des ingrédients au bon moment.""",0.0,0.0,0.0,0.7169650197029114
ET2,"Vous pouvez les mettre sur le comptoir, sur une plaque de cuisson ou sur un plat. Vous pouvez utiliser une serviette en papier pour les tapoter afin de les sécher pour aller plus vite. Vous pouvez placer les feuilles librement dans le sachet, en vous assurant qu'elles sont bien sèches afin qu'elles ne collent pas les unes aux autres. Un zip-lock, un pot en plastique ou n'importe quel récipient refermable fera l'affaire.",Coupez les feuilles sur les tiges . Rincez bien les feuilles. Étalez-les sur une surface et laissez-les sécher au moins 30 minutes. Placez-les dans un sachet de congélation.,"Le texte explique comment préparer des feuilles en les plaçant sur un comptoir, une plaque de cuisson ou un plat, puis en les séchant avec une serviette en papier. Il recommande de les ranger dans un sachet en veillant à ce qu'elles soient bien sèches pour éviter qu'elles",0.28235294117647064,0.07228915662650602,0.23529411764705885,0.7023864984512329,"""Disposez les feuilles sur une surface, séchez-les avec du papier et conservez-les dans un récipient hermétique.""",0.4150943396226415,0.23529411764705882,0.3396226415094339,0.7996621131896973,"""Préparez et rangez les feuilles en les séchant et en les plaçant dans un récipient hermétique.""",0.3018867924528302,0.11764705882352941,0.2641509433962264,0.7381063103675842
ET2,"Il vous faut de la fécule de maïs, de l'eau, une casserole, de la gouache et un récipient hermétique. Préparez tout ce matériel avant de commencer le procédé. Lorsque le mélange de fécule de maïs et d'eau est lisse et épais, retirez-le du feu et laissez-le refroidir. Une fois qu'il a complètement refroidi, mélangez-le.",Rassemblez le matériel nécessaire. Laissez refroidir la pâte.,"Pour réaliser la préparation, rassemblez de la fécule de maïs, de l'eau, une casserole, de la gouache et un récipient hermétique. Mélangez la fécule de maïs et l'eau dans la casserole jusqu'à obtenir une texture lisse et épaisse",0.06666666666666667,0.0,0.06666666666666667,0.674791693687439,"""Rassemblez les ingrédients et matériel, préparez le mélange de fécule de maïs et laissez-le refroidir avant de mélanger.""",0.3243243243243243,0.05714285714285714,0.27027027027027023,0.7653848528862,"""Préparez un mélange de fécule de maïs et d'eau, puis refroidissez-le avant de le mélanger.""",0.060606060606060615,0.0,0.060606060606060615,0.7132204174995422
